sale_id,order_id,product_id,quantity,unit_price,discount,total_amount
SALE002580,ORD00868,PROD047,4,966.72,0.16,3248.18
SALE002581,ORD00868,PROD003,4,2466.79,0.07,9176.46
SALE002582,ORD00868,PROD005,4,1657.15,0.18,5435.45
SALE002583,ORD00868,PROD048,2,911.84,0.18,1495.42
SALE002584,ORD00869,PROD033,3,3417.13,0.17,8508.65
SALE002585,ORD00869,PROD006,4,3699.92,0.09,13467.71
SALE002586,ORD00869,PROD010,4,2324.26,0.04,8925.16
SALE002587,ORD00869,PROD001,3,4229.57,0.24,9643.42
SALE002588,ORD00869,PROD038,1,402.72,0.06,378.56
SALE002589,ORD00870,PROD022,4,2334.31,0.07,8683.63
SALE002590,ORD00870,PROD004,4,792.74,0.08,2917.28
SALE002591,ORD00870,PROD037,2,406.82,0.24,618.37
SALE002592,ORD00870,PROD034,1,256.28,0.2,205.02
SALE002593,ORD00871,PROD028,3,379.93,0.14,980.22
SALE002594,ORD00871,PROD034,3,256.28,0.02,753.46
SALE002595,ORD00872,PROD011,3,3935.83,0.12,10390.59
SALE002596,ORD00872,PROD008,2,1910.65,0.22,2980.61
SALE002597,ORD00872,PROD019,3,4212.31,0.23,9730.44
SALE002598,ORD00873,PROD039,2,109.94,0.17,182.5
SALE002599,ORD00873,PROD049,2,537.06,0.02,1052.64
SALE002600,ORD00873,PROD007,2,2406.29,0.01,4764.45
SALE002601,ORD00874,PROD035,2,469.72,0.0,939.44
SALE002602,ORD00875,PROD024,2,3313.8,0.07,6163.67
SALE002603,ORD00876,PROD028,4,379.93,0.07,1413.34
SALE002604,ORD00876,PROD047,1,966.72,0.18,792.71
SALE002605,ORD00876,PROD029,1,2616.12,0.11,2328.35
SALE002606,ORD00876,PROD034,4,256.28,0.12,902.11
SALE002607,ORD00876,PROD009,1,2002.66,0.22,1562.07
SALE002608,ORD00877,PROD047,3,966.72,0.2,2320.13
SALE002609,ORD00877,PROD043,2,1517.85,0.18,2489.27
SALE002610,ORD00877,PROD008,3,1910.65,0.04,5502.67
SALE002611,ORD00878,PROD018,1,1310.62,0.18,1074.71
SALE002612,ORD00878,PROD030,3,793.34,0.22,1856.42
SALE002613,ORD00878,PROD041,1,3700.67,0.11,3293.6
SALE002614,ORD00879,PROD021,1,4513.72,0.24,3430.43
SALE002615,ORD00879,PROD013,1,4778.91,0.06,4492.18
SALE002616,ORD00879,PROD036,4,3595.8,0.22,11218.9
SALE002617,ORD00879,PROD043,2,1517.85,0.17,2519.63
SALE002618,ORD00879,PROD041,3,3700.67,0.12,9769.77
SALE002619,ORD00880,PROD012,2,4465.82,0.05,8485.06
SALE002620,ORD00880,PROD047,1,966.72,0.24,734.71
SALE002621,ORD00880,PROD032,2,2585.5,0.0,5171.0
SALE002622,ORD00880,PROD019,1,4212.31,0.12,3706.83
SALE002623,ORD00881,PROD014,3,3945.17,0.15,10060.18
SALE002624,ORD00881,PROD046,2,3323.78,0.16,5583.95
SALE002625,ORD00881,PROD012,4,4465.82,0.13,15541.05
SALE002626,ORD00881,PROD003,2,2466.79,0.22,3848.19
SALE002627,ORD00881,PROD027,2,3088.97,0.22,4818.79
SALE002628,ORD00882,PROD032,3,2585.5,0.14,6670.59
SALE002629,ORD00882,PROD041,3,3700.67,0.02,10879.97
SALE002630,ORD00882,PROD026,1,3201.51,0.24,2433.15
SALE002631,ORD00882,PROD039,3,109.94,0.1,296.84
SALE002632,ORD00883,PROD021,1,4513.72,0.04,4333.17
SALE002633,ORD00883,PROD016,3,3456.27,0.17,8606.11
SALE002634,ORD00883,PROD043,3,1517.85,0.17,3779.45
SALE002635,ORD00883,PROD028,2,379.93,0.19,615.49
SALE002636,ORD00884,PROD032,2,2585.5,0.01,5119.29
SALE002637,ORD00884,PROD039,3,109.94,0.13,286.94
SALE002638,ORD00884,PROD027,4,3088.97,0.02,12108.76
SALE002639,ORD00884,PROD044,3,1781.03,0.07,4969.07
SALE002640,ORD00885,PROD027,4,3088.97,0.1,11120.29
SALE002641,ORD00885,PROD026,1,3201.51,0.07,2977.4
SALE002642,ORD00885,PROD029,2,2616.12,0.08,4813.66
SALE002643,ORD00886,PROD020,4,240.21,0.1,864.76
SALE002644,ORD00887,PROD011,1,3935.83,0.24,2991.23
SALE002645,ORD00887,PROD035,3,469.72,0.03,1366.89
SALE002646,ORD00887,PROD014,1,3945.17,0.24,2998.33
SALE002647,ORD00887,PROD050,1,3318.5,0.2,2654.8
SALE002648,ORD00887,PROD041,1,3700.67,0.2,2960.54
SALE002649,ORD00888,PROD023,1,3204.15,0.16,2691.49
SALE002650,ORD00888,PROD050,2,3318.5,0.09,6039.67
SALE002651,ORD00888,PROD036,2,3595.8,0.25,5393.7
SALE002652,ORD00889,PROD026,3,3201.51,0.08,8836.17
SALE002653,ORD00889,PROD046,2,3323.78,0.14,5716.9
SALE002654,ORD00889,PROD015,2,1611.26,0.24,2449.12
SALE002655,ORD00889,PROD019,1,4212.31,0.21,3327.72
SALE002656,ORD00889,PROD011,1,3935.83,0.13,3424.17
SALE002657,ORD00890,PROD003,1,2466.79,0.06,2318.78
SALE002658,ORD00890,PROD011,2,3935.83,0.01,7792.94
SALE002659,ORD00890,PROD019,1,4212.31,0.2,3369.85
SALE002660,ORD00890,PROD020,4,240.21,0.16,807.11
SALE002661,ORD00891,PROD048,1,911.84,0.02,893.6
SALE002662,ORD00891,PROD018,4,1310.62,0.01,5190.06
SALE002663,ORD00892,PROD039,4,109.94,0.05,417.77
SALE002664,ORD00892,PROD010,3,2324.26,0.2,5578.22
SALE002665,ORD00892,PROD007,4,2406.29,0.13,8373.89
SALE002666,ORD00892,PROD048,1,911.84,0.08,838.89
SALE002667,ORD00892,PROD038,4,402.72,0.05,1530.34
SALE002668,ORD00893,PROD042,4,1798.59,0.07,6690.75
SALE002669,ORD00893,PROD037,1,406.82,0.06,382.41
SALE002670,ORD00893,PROD031,4,3700.3,0.14,12729.03
SALE002671,ORD00894,PROD019,2,4212.31,0.1,7582.16
SALE002672,ORD00894,PROD045,4,3884.53,0.18,12741.26
SALE002673,ORD00894,PROD035,3,469.72,0.19,1141.42
SALE002674,ORD00894,PROD033,1,3417.13,0.11,3041.25
SALE002675,ORD00895,PROD002,3,535.51,0.12,1413.75
SALE002676,ORD00895,PROD026,1,3201.51,0.16,2689.27
SALE002677,ORD00895,PROD050,3,3318.5,0.04,9557.28
SALE002678,ORD00895,PROD015,1,1611.26,0.02,1579.03
SALE002679,ORD00895,PROD029,2,2616.12,0.05,4970.63
SALE002680,ORD00896,PROD038,4,402.72,0.15,1369.25
SALE002681,ORD00896,PROD016,4,3456.27,0.13,12027.82
SALE002682,ORD00896,PROD006,2,3699.92,0.01,7325.84
SALE002683,ORD00896,PROD010,4,2324.26,0.06,8739.22
SALE002684,ORD00897,PROD048,1,911.84,0.08,838.89
SALE002685,ORD00897,PROD022,4,2334.31,0.22,7283.05
SALE002686,ORD00897,PROD010,3,2324.26,0.17,5787.41
SALE002687,ORD00898,PROD032,3,2585.5,0.12,6825.72
SALE002688,ORD00898,PROD035,4,469.72,0.13,1634.63
SALE002689,ORD00898,PROD021,1,4513.72,0.23,3475.56
SALE002690,ORD00898,PROD042,4,1798.59,0.17,5971.32
SALE002691,ORD00898,PROD016,4,3456.27,0.03,13410.33
SALE002692,ORD00899,PROD011,1,3935.83,0.04,3778.4
SALE002693,ORD00900,PROD008,2,1910.65,0.16,3209.89
SALE002694,ORD00900,PROD003,4,2466.79,0.03,9571.15
SALE002695,ORD00900,PROD028,4,379.93,0.1,1367.75
SALE002696,ORD00900,PROD032,3,2585.5,0.03,7523.8
SALE002697,ORD00901,PROD047,3,966.72,0.15,2465.14
SALE002698,ORD00901,PROD044,3,1781.03,0.14,4595.06
SALE002699,ORD00901,PROD018,2,1310.62,0.04,2516.39
SALE002700,ORD00902,PROD044,3,1781.03,0.12,4701.92
SALE002701,ORD00902,PROD014,2,3945.17,0.23,6075.56
SALE002702,ORD00902,PROD040,2,4784.68,0.04,9186.59
SALE002703,ORD00902,PROD046,4,3323.78,0.0,13295.12
SALE002704,ORD00902,PROD024,4,3313.8,0.04,12724.99
SALE002705,ORD00903,PROD005,2,1657.15,0.05,3148.58
SALE002706,ORD00903,PROD001,1,4229.57,0.13,3679.73
SALE002707,ORD00903,PROD020,3,240.21,0.02,706.22
SALE002708,ORD00903,PROD045,4,3884.53,0.15,13207.4
SALE002709,ORD00904,PROD023,2,3204.15,0.09,5831.55
SALE002710,ORD00905,PROD013,3,4778.91,0.07,13333.16
SALE002711,ORD00906,PROD038,4,402.72,0.23,1240.38
SALE002712,ORD00906,PROD047,2,966.72,0.02,1894.77
SALE002713,ORD00906,PROD020,2,240.21,0.03,466.01
SALE002714,ORD00906,PROD024,2,3313.8,0.07,6163.67
SALE002715,ORD00907,PROD037,4,406.82,0.08,1497.1
SALE002716,ORD00907,PROD007,3,2406.29,0.24,5486.34
SALE002717,ORD00907,PROD009,4,2002.66,0.05,7610.11
SALE002718,ORD00908,PROD015,2,1611.26,0.02,3158.07
SALE002719,ORD00909,PROD010,1,2324.26,0.22,1812.92
SALE002720,ORD00909,PROD011,1,3935.83,0.03,3817.76
SALE002721,ORD00909,PROD031,4,3700.3,0.11,13173.07
SALE002722,ORD00909,PROD001,4,4229.57,0.08,15564.82
SALE002723,ORD00909,PROD021,1,4513.72,0.06,4242.9
SALE002724,ORD00910,PROD025,3,4480.83,0.08,12367.09
SALE002725,ORD00910,PROD050,3,3318.5,0.13,8661.28
SALE002726,ORD00910,PROD046,2,3323.78,0.24,5052.15
SALE002727,ORD00910,PROD031,3,3700.3,0.18,9102.74
SALE002728,ORD00911,PROD036,3,3595.8,0.17,8953.54
SALE002729,ORD00911,PROD029,4,2616.12,0.16,8790.16
SALE002730,ORD00911,PROD032,2,2585.5,0.01,5119.29
SALE002731,ORD00911,PROD045,3,3884.53,0.21,9206.34
SALE002732,ORD00912,PROD047,2,966.72,0.1,1740.1
SALE002733,ORD00912,PROD028,2,379.93,0.23,585.09
SALE002734,ORD00912,PROD014,1,3945.17,0.05,3747.91
SALE002735,ORD00913,PROD034,3,256.28,0.08,707.33
SALE002736,ORD00913,PROD013,3,4778.91,0.23,11039.28
SALE002737,ORD00913,PROD001,1,4229.57,0.15,3595.13
SALE002738,ORD00914,PROD042,3,1798.59,0.16,4532.45
SALE002739,ORD00915,PROD003,3,2466.79,0.16,6216.31
SALE002740,ORD00915,PROD045,1,3884.53,0.22,3029.93
SALE002741,ORD00915,PROD046,4,3323.78,0.25,9971.34
SALE002742,ORD00915,PROD017,4,2216.14,0.12,7800.81
SALE002743,ORD00916,PROD048,1,911.84,0.01,902.72
SALE002744,ORD00916,PROD042,1,1798.59,0.15,1528.8
SALE002745,ORD00916,PROD049,2,537.06,0.18,880.78
SALE002746,ORD00916,PROD035,2,469.72,0.22,732.76
SALE002747,ORD00917,PROD006,1,3699.92,0.01,3662.92
SALE002748,ORD00917,PROD027,1,3088.97,0.08,2841.85
SALE002749,ORD00918,PROD018,1,1310.62,0.08,1205.77
SALE002750,ORD00918,PROD013,3,4778.91,0.22,11182.65
SALE002751,ORD00918,PROD042,2,1798.59,0.23,2769.83
SALE002752,ORD00918,PROD040,3,4784.68,0.13,12488.01
SALE002753,ORD00918,PROD048,4,911.84,0.1,3282.62
SALE002754,ORD00919,PROD005,2,1657.15,0.21,2618.3
SALE002755,ORD00920,PROD010,4,2324.26,0.01,9204.07
SALE002756,ORD00920,PROD047,2,966.72,0.17,1604.76
SALE002757,ORD00920,PROD018,4,1310.62,0.04,5032.78
SALE002758,ORD00920,PROD006,1,3699.92,0.08,3403.93
SALE002759,ORD00920,PROD012,3,4465.82,0.03,12995.54
SALE002760,ORD00921,PROD037,1,406.82,0.03,394.62
SALE002761,ORD00921,PROD045,1,3884.53,0.05,3690.3
SALE002762,ORD00921,PROD006,1,3699.92,0.05,3514.92
SALE002763,ORD00921,PROD030,1,793.34,0.19,642.61
SALE002764,ORD00922,PROD014,3,3945.17,0.12,10415.25
SALE002765,ORD00923,PROD020,2,240.21,0.19,389.14
SALE002766,ORD00923,PROD044,2,1781.03,0.08,3277.1
SALE002767,ORD00924,PROD046,2,3323.78,0.14,5716.9
SALE002768,ORD00924,PROD019,4,4212.31,0.06,15838.29
SALE002769,ORD00924,PROD012,2,4465.82,0.07,8306.43
SALE002770,ORD00924,PROD018,2,1310.62,0.04,2516.39
SALE002771,ORD00925,PROD017,3,2216.14,0.02,6515.45
SALE002772,ORD00925,PROD045,3,3884.53,0.14,10022.09
SALE002773,ORD00925,PROD029,3,2616.12,0.19,6357.17
SALE002774,ORD00926,PROD029,4,2616.12,0.04,10045.9
SALE002775,ORD00926,PROD041,2,3700.67,0.25,5551.0
SALE002776,ORD00926,PROD044,4,1781.03,0.09,6482.95
SALE002777,ORD00926,PROD011,3,3935.83,0.05,11217.12
SALE002778,ORD00926,PROD003,3,2466.79,0.02,7252.36
SALE002779,ORD00927,PROD017,4,2216.14,0.07,8244.04
SALE002780,ORD00927,PROD014,1,3945.17,0.13,3432.3
SALE002781,ORD00928,PROD031,4,3700.3,0.15,12581.02
SALE002782,ORD00928,PROD009,3,2002.66,0.14,5166.86
SALE002783,ORD00929,PROD003,3,2466.79,0.22,5772.29
SALE002784,ORD00929,PROD021,1,4513.72,0.04,4333.17
SALE002785,ORD00929,PROD045,4,3884.53,0.08,14295.07
SALE002786,ORD00929,PROD007,1,2406.29,0.05,2285.98
SALE002787,ORD00929,PROD041,3,3700.67,0.08,10213.85
SALE002788,ORD00930,PROD035,4,469.72,0.2,1503.1
SALE002789,ORD00930,PROD012,4,4465.82,0.15,15183.79
SALE002790,ORD00930,PROD049,4,537.06,0.18,1761.56
SALE002791,ORD00930,PROD002,4,535.51,0.21,1692.21
SALE002792,ORD00931,PROD047,3,966.72,0.12,2552.14
SALE002793,ORD00931,PROD024,4,3313.8,0.08,12194.78
SALE002794,ORD00931,PROD039,2,109.94,0.19,178.1
SALE002795,ORD00932,PROD007,4,2406.29,0.15,8181.39
SALE002796,ORD00932,PROD027,2,3088.97,0.13,5374.81
SALE002797,ORD00932,PROD028,3,379.93,0.22,889.04
SALE002798,ORD00932,PROD050,2,3318.5,0.24,5044.12
SALE002799,ORD00932,PROD018,2,1310.62,0.03,2542.6
SALE002800,ORD00933,PROD004,2,792.74,0.2,1268.38
SALE002801,ORD00933,PROD006,4,3699.92,0.1,13319.71
SALE002802,ORD00933,PROD020,4,240.21,0.0,960.84
SALE002803,ORD00934,PROD013,3,4778.91,0.08,13189.79
SALE002804,ORD00934,PROD012,2,4465.82,0.06,8395.74
SALE002805,ORD00935,PROD028,2,379.93,0.04,729.47
SALE002806,ORD00935,PROD006,3,3699.92,0.0,11099.76
SALE002807,ORD00936,PROD023,4,3204.15,0.14,11022.28
SALE002808,ORD00936,PROD007,4,2406.29,0.17,7988.88
SALE002809,ORD00937,PROD043,2,1517.85,0.19,2458.92
SALE002810,ORD00937,PROD025,1,4480.83,0.1,4032.75
SALE002811,ORD00937,PROD030,3,793.34,0.19,1927.82
SALE002812,ORD00937,PROD046,2,3323.78,0.1,5982.8
SALE002813,ORD00938,PROD019,4,4212.31,0.15,14321.85
SALE002814,ORD00938,PROD044,1,1781.03,0.09,1620.74
SALE002815,ORD00938,PROD047,1,966.72,0.06,908.72
SALE002816,ORD00939,PROD012,1,4465.82,0.15,3795.95
SALE002817,ORD00939,PROD050,4,3318.5,0.23,10220.98
SALE002818,ORD00939,PROD016,2,3456.27,0.03,6705.16
SALE002819,ORD00939,PROD024,2,3313.8,0.01,6561.32
SALE002820,ORD00939,PROD022,3,2334.31,0.11,6232.61
SALE002821,ORD00940,PROD025,4,4480.83,0.04,17206.39
SALE002822,ORD00940,PROD042,3,1798.59,0.1,4856.19
SALE002823,ORD00940,PROD012,4,4465.82,0.01,17684.65
SALE002824,ORD00941,PROD012,1,4465.82,0.12,3929.92
SALE002825,ORD00941,PROD011,1,3935.83,0.09,3581.61
SALE002826,ORD00941,PROD026,1,3201.51,0.16,2689.27
SALE002827,ORD00941,PROD044,4,1781.03,0.2,5699.3
SALE002828,ORD00942,PROD011,3,3935.83,0.03,11453.27
SALE002829,ORD00943,PROD025,4,4480.83,0.11,15951.75
SALE002830,ORD00943,PROD044,1,1781.03,0.08,1638.55
SALE002831,ORD00943,PROD030,3,793.34,0.19,1927.82
SALE002832,ORD00943,PROD001,1,4229.57,0.15,3595.13
SALE002833,ORD00943,PROD032,4,2585.5,0.13,8997.54
SALE002834,ORD00944,PROD046,1,3323.78,0.2,2659.02
SALE002835,ORD00944,PROD022,4,2334.31,0.13,8123.4
SALE002836,ORD00944,PROD035,4,469.72,0.22,1465.53
SALE002837,ORD00944,PROD024,1,3313.8,0.04,3181.25
SALE002838,ORD00945,PROD046,2,3323.78,0.13,5783.38
SALE002839,ORD00945,PROD038,4,402.72,0.11,1433.68
SALE002840,ORD00945,PROD017,4,2216.14,0.07,8244.04
SALE002841,ORD00946,PROD032,4,2585.5,0.09,9411.22
SALE002842,ORD00947,PROD044,3,1781.03,0.19,4327.9
SALE002843,ORD00947,PROD024,1,3313.8,0.14,2849.87
SALE002844,ORD00947,PROD017,2,2216.14,0.07,4122.02
SALE002845,ORD00947,PROD028,4,379.93,0.0,1519.72
SALE002846,ORD00947,PROD022,3,2334.31,0.07,6512.72
SALE002847,ORD00948,PROD039,1,109.94,0.09,100.05
SALE002848,ORD00949,PROD035,4,469.72,0.06,1766.15
SALE002849,ORD00950,PROD035,1,469.72,0.03,455.63
SALE002850,ORD00951,PROD041,4,3700.67,0.22,11546.09
SALE002851,ORD00951,PROD032,3,2585.5,0.24,5894.94
SALE002852,ORD00952,PROD016,1,3456.27,0.02,3387.14
SALE002853,ORD00952,PROD047,3,966.72,0.01,2871.16
SALE002854,ORD00952,PROD034,1,256.28,0.1,230.65
SALE002855,ORD00952,PROD037,1,406.82,0.08,374.27
SALE002856,ORD00952,PROD030,3,793.34,0.11,2118.22
SALE002857,ORD00953,PROD012,3,4465.82,0.18,10985.92
SALE002858,ORD00954,PROD028,1,379.93,0.2,303.94
SALE002859,ORD00955,PROD017,2,2216.14,0.17,3678.79
SALE002860,ORD00955,PROD020,1,240.21,0.09,218.59
SALE002861,ORD00955,PROD040,4,4784.68,0.05,18181.78
SALE002862,ORD00955,PROD033,4,3417.13,0.07,12711.72
SALE002863,ORD00955,PROD035,2,469.72,0.07,873.68
SALE002864,ORD00956,PROD039,4,109.94,0.23,338.62
SALE002865,ORD00957,PROD018,2,1310.62,0.0,2621.24
SALE002866,ORD00957,PROD001,4,4229.57,0.16,14211.36
SALE002867,ORD00957,PROD027,3,3088.97,0.07,8618.23
SALE002868,ORD00958,PROD041,3,3700.67,0.06,10435.89
SALE002869,ORD00958,PROD021,3,4513.72,0.18,11103.75
SALE002870,ORD00958,PROD007,4,2406.29,0.15,8181.39
SALE002871,ORD00958,PROD015,3,1611.26,0.14,4157.05
SALE002872,ORD00958,PROD002,4,535.51,0.23,1649.37
SALE002873,ORD00959,PROD022,3,2334.31,0.08,6442.7
SALE002874,ORD00960,PROD010,2,2324.26,0.13,4044.21
SALE002875,ORD00960,PROD030,2,793.34,0.17,1316.94
SALE002876,ORD00960,PROD048,3,911.84,0.1,2461.97
SALE002877,ORD00960,PROD032,1,2585.5,0.16,2171.82
SALE002878,ORD00961,PROD023,3,3204.15,0.08,8843.45
SALE002879,ORD00961,PROD006,3,3699.92,0.11,9878.79
SALE002880,ORD00961,PROD014,4,3945.17,0.01,15622.87
SALE002881,ORD00961,PROD048,2,911.84,0.16,1531.89
SALE002882,ORD00961,PROD034,4,256.28,0.1,922.61
SALE002883,ORD00962,PROD049,3,537.06,0.14,1385.61
SALE002884,ORD00963,PROD016,4,3456.27,0.15,11751.32
SALE002885,ORD00963,PROD025,1,4480.83,0.02,4391.21
SALE002886,ORD00963,PROD035,2,469.72,0.05,892.47
SALE002887,ORD00963,PROD009,1,2002.66,0.14,1722.29
SALE002888,ORD00964,PROD011,4,3935.83,0.14,13539.26
SALE002889,ORD00964,PROD050,3,3318.5,0.19,8063.96
SALE002890,ORD00965,PROD039,3,109.94,0.16,277.05
SALE002891,ORD00965,PROD018,3,1310.62,0.13,3420.72
SALE002892,ORD00965,PROD021,4,4513.72,0.06,16971.59
SALE002893,ORD00965,PROD050,4,3318.5,0.12,11681.12
SALE002894,ORD00966,PROD019,4,4212.31,0.07,15669.79
SALE002895,ORD00966,PROD029,3,2616.12,0.19,6357.17
SALE002896,ORD00966,PROD011,2,3935.83,0.17,6533.48
SALE002897,ORD00966,PROD012,1,4465.82,0.1,4019.24
SALE002898,ORD00967,PROD027,2,3088.97,0.03,5992.6
SALE002899,ORD00967,PROD013,1,4778.91,0.15,4062.07
SALE002900,ORD00967,PROD041,4,3700.67,0.24,11250.04
SALE002901,ORD00967,PROD002,3,535.51,0.15,1365.55
SALE002902,ORD00968,PROD037,4,406.82,0.17,1350.64
SALE002903,ORD00968,PROD041,3,3700.67,0.01,10990.99
SALE002904,ORD00969,PROD042,2,1798.59,0.11,3201.49
SALE002905,ORD00969,PROD025,2,4480.83,0.04,8603.19
SALE002906,ORD00969,PROD036,2,3595.8,0.08,6616.27
SALE002907,ORD00969,PROD033,3,3417.13,0.02,10046.36
SALE002908,ORD00969,PROD013,1,4778.91,0.05,4539.96
SALE002909,ORD00970,PROD030,4,793.34,0.25,2380.02
SALE002910,ORD00970,PROD016,2,3456.27,0.24,5253.53
SALE002911,ORD00970,PROD044,1,1781.03,0.2,1424.82
SALE002912,ORD00970,PROD039,3,109.94,0.22,257.26
SALE002913,ORD00971,PROD016,1,3456.27,0.0,3456.27
SALE002914,ORD00971,PROD030,1,793.34,0.17,658.47
SALE002915,ORD00972,PROD034,4,256.28,0.24,779.09
SALE002916,ORD00972,PROD031,1,3700.3,0.18,3034.25
SALE002917,ORD00972,PROD025,1,4480.83,0.11,3987.94
SALE002918,ORD00972,PROD005,1,1657.15,0.07,1541.15
SALE002919,ORD00973,PROD047,4,966.72,0.18,3170.84
SALE002920,ORD00973,PROD050,4,3318.5,0.11,11813.86
SALE002921,ORD00973,PROD003,1,2466.79,0.03,2392.79
SALE002922,ORD00973,PROD024,3,3313.8,0.19,8052.53
SALE002923,ORD00974,PROD049,4,537.06,0.16,1804.52
SALE002924,ORD00974,PROD008,2,1910.65,0.23,2942.4
SALE002925,ORD00974,PROD047,4,966.72,0.05,3673.54
SALE002926,ORD00974,PROD011,1,3935.83,0.08,3620.96
SALE002927,ORD00974,PROD024,1,3313.8,0.11,2949.28
SALE002928,ORD00975,PROD049,3,537.06,0.17,1337.28
SALE002929,ORD00975,PROD016,3,3456.27,0.2,8295.05
SALE002930,ORD00975,PROD017,3,2216.14,0.14,5717.64
SALE002931,ORD00975,PROD022,1,2334.31,0.19,1890.79
SALE002932,ORD00976,PROD034,1,256.28,0.06,240.9
SALE002933,ORD00976,PROD019,3,4212.31,0.14,10867.76
SALE002934,ORD00977,PROD020,3,240.21,0.12,634.15
SALE002935,ORD00977,PROD046,4,3323.78,0.17,11034.95
SALE002936,ORD00977,PROD011,2,3935.83,0.19,6376.04
SALE002937,ORD00978,PROD010,3,2324.26,0.21,5508.5
SALE002938,ORD00978,PROD039,3,109.94,0.16,277.05
SALE002939,ORD00979,PROD014,3,3945.17,0.04,11362.09
SALE002940,ORD00980,PROD017,3,2216.14,0.18,5451.7
SALE002941,ORD00981,PROD026,2,3201.51,0.15,5442.57
SALE002942,ORD00981,PROD031,3,3700.3,0.13,9657.78
SALE002943,ORD00981,PROD040,4,4784.68,0.22,14928.2
SALE002944,ORD00981,PROD011,4,3935.83,0.16,13224.39
SALE002945,ORD00981,PROD023,4,3204.15,0.04,12303.94
SALE002946,ORD00982,PROD001,2,4229.57,0.08,7782.41
SALE002947,ORD00982,PROD043,2,1517.85,0.04,2914.27
SALE002948,ORD00982,PROD005,1,1657.15,0.16,1392.01
SALE002949,ORD00982,PROD022,3,2334.31,0.12,6162.58
SALE002950,ORD00983,PROD041,2,3700.67,0.09,6735.22
SALE002951,ORD00983,PROD001,1,4229.57,0.1,3806.61
SALE002952,ORD00983,PROD048,1,911.84,0.24,693.0
SALE002953,ORD00983,PROD034,1,256.28,0.07,238.34
SALE002954,ORD00983,PROD015,1,1611.26,0.24,1224.56
SALE002955,ORD00984,PROD029,2,2616.12,0.06,4918.31
SALE002956,ORD00985,PROD045,2,3884.53,0.06,7302.92
SALE002957,ORD00985,PROD042,4,1798.59,0.04,6906.59
SALE002958,ORD00986,PROD018,1,1310.62,0.23,1009.18
SALE002959,ORD00986,PROD036,2,3595.8,0.13,6256.69
SALE002960,ORD00986,PROD006,1,3699.92,0.05,3514.92
SALE002961,ORD00986,PROD048,2,911.84,0.15,1550.13
SALE002962,ORD00986,PROD013,4,4778.91,0.12,16821.76
SALE002963,ORD00987,PROD004,4,792.74,0.03,3075.83
SALE002964,ORD00987,PROD021,1,4513.72,0.12,3972.07
SALE002965,ORD00987,PROD041,1,3700.67,0.14,3182.58
SALE002966,ORD00987,PROD005,2,1657.15,0.15,2817.16
SALE002967,ORD00987,PROD013,3,4778.91,0.14,12329.59
SALE002968,ORD00988,PROD028,2,379.93,0.15,645.88
SALE002969,ORD00988,PROD008,4,1910.65,0.25,5731.95
SALE002970,ORD00988,PROD047,3,966.72,0.19,2349.13
SALE002971,ORD00988,PROD029,3,2616.12,0.12,6906.56
SALE002972,ORD00988,PROD050,2,3318.5,0.08,6106.04
SALE002973,ORD00989,PROD033,3,3417.13,0.22,7996.08
SALE002974,ORD00989,PROD019,2,4212.31,0.09,7666.4
SALE002975,ORD00989,PROD042,3,1798.59,0.16,4532.45
SALE002976,ORD00989,PROD020,1,240.21,0.24,182.56
SALE002977,ORD00990,PROD032,3,2585.5,0.22,6050.07
SALE002978,ORD00990,PROD001,4,4229.57,0.12,14888.09
SALE002979,ORD00991,PROD005,4,1657.15,0.17,5501.74
SALE002980,ORD00991,PROD049,1,537.06,0.23,413.54
SALE002981,ORD00992,PROD022,2,2334.31,0.05,4435.19
SALE002982,ORD00992,PROD041,1,3700.67,0.19,2997.54
SALE002983,ORD00992,PROD044,2,1781.03,0.08,3277.1
SALE002984,ORD00992,PROD035,3,469.72,0.08,1296.43
SALE002985,ORD00993,PROD031,2,3700.3,0.14,6364.52
SALE002986,ORD00993,PROD007,2,2406.29,0.08,4427.57
SALE002987,ORD00993,PROD044,2,1781.03,0.19,2885.27
SALE002988,ORD00993,PROD020,2,240.21,0.21,379.53
SALE002989,ORD00993,PROD040,2,4784.68,0.08,8803.81
SALE002990,ORD00994,PROD031,3,3700.3,0.06,10434.85
SALE002991,ORD00994,PROD042,3,1798.59,0.12,4748.28
SALE002992,ORD00994,PROD039,3,109.94,0.09,300.14
SALE002993,ORD00994,PROD027,3,3088.97,0.08,8525.56
SALE002994,ORD00994,PROD050,3,3318.5,0.21,7864.84
SALE002995,ORD00995,PROD029,4,2616.12,0.19,8476.23
SALE002996,ORD00995,PROD020,1,240.21,0.19,194.57
SALE002997,ORD00995,PROD028,4,379.93,0.01,1504.52
SALE002998,ORD00996,PROD023,3,3204.15,0.0,9612.45
SALE002999,ORD00996,PROD042,2,1798.59,0.05,3417.32
SALE003000,ORD00996,PROD009,3,2002.66,0.07,5587.42
SALE003001,ORD00996,PROD030,3,793.34,0.01,2356.22
SALE003002,ORD00997,PROD025,2,4480.83,0.2,7169.33
SALE003003,ORD00997,PROD021,4,4513.72,0.21,14263.36
SALE003004,ORD00997,PROD036,1,3595.8,0.02,3523.88
SALE003005,ORD00997,PROD048,2,911.84,0.08,1677.79
SALE003006,ORD00998,PROD047,4,966.72,0.17,3209.51
SALE003007,ORD00998,PROD038,4,402.72,0.06,1514.23
